https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1584417600000,2020-03-17 04:00:00,LTC/USD,35.19,35.99,33.19,34.75,50090.722857,1740652.61928075
1584331200000,2020-03-16 04:00:00,LTC/USD,35.69,35.86,29.37,35.19,60611.5205027,2132919.406490013
1584244800000,2020-03-15 04:00:00,LTC/USD,34.48,38.86,34.48,35.69,25442.1445156,908030.137761764
1584158400000,2020-03-14 04:00:00,LTC/USD,37.38,37.38,33.8,34.48,37010.8931759,1276135.5967050318
1584072000000,2020-03-13 04:00:00,LTC/USD,32.13,37.9,32.13,37.38,5866.6592288,219295.721972544
1583985600000,2020-03-12 04:00:00,LTC/USD,46.11,46.11,30.8,32.13,13092.2885003,420655.229514639
1583899200000,2020-03-11 04:00:00,LTC/USD,50.28,50.44,45.5,46.11,39951.3306195,1842155.854865145
1583812800000,2020-03-10 04:00:00,LTC/USD,50.27,51.44,48.93,50.28,35574.3678885,1788679.21743378
1583726400000,2020-03-09 04:00:00,LTC/USD,50.93,51.02,46.62,50.27,75607.7614332,3800802.167246964
1583640000000,2020-03-08 04:00:00,LTC/USD,58.84,59.39,49.71,50.93,40967.1796001,2086458.4570330929
1583553600000,2020-03-07 04:00:00,LTC/USD,63.1,63.99,58.47,58.84,6664.3174863,392128.440893892
1583467200000,2020-03-06 04:00:00,LTC/USD,61.66,63.99,61.38,63.1,24437.0794146,1541979.7110612602
1583380800000,2020-03-05 04:00:00,LTC/USD,60.8,62.09,60.8,61.66,6498.91907,400723.3498562
1583294400000,2020-03-04 04:00:00,LTC/USD,61.16,61.75,58.8,60.8,20493.5222564,1246006.1531891199
1583208000000,2020-03-03 04:00:00,LTC/USD,61.45,62.31,59.45,61.16,19786.0363308,1210113.981991728
1583121600000,2020-03-02 04:00:00,LTC/USD,57.8,62.31,57.8,61.45,23724.5822577,1457875.5797356651
1583035200000,2020-03-01 04:00:00,LTC/USD,59.65,60.08,56.26,57.8,15290.0315348,883763.82271144
1582948800000,2020-02-29 04:00:00,LTC/USD,60.26,61.69,58.06,59.65,18452.2556158,1100677.04748247
1582862400000,2020-02-28 04:00:00,LTC/USD,62.21,62.37,56.62,60.26,14584.6545095,878871.28074247
1582776000000,2020-02-27 04:00:00,LTC/USD,60.25,65.23,59.79,62.21,18856.8012829,1173081.607809209
1582689600000,2020-02-26 04:00:00,LTC/USD,68.52,69.82,57.04,60.25,44512.7141778,2681891.02921245
1582603200000,2020-02-25 04:00:00,LTC/USD,74.49,75.52,66.83,68.52,16529.8335408,1132624.1942156157
1582516800000,2020-02-24 04:00:00,LTC/USD,76.61,77.49,71.8,74.49,16565.5671873,1233969.0997819768
1582430400000,2020-02-23 04:00:00,LTC/USD,75.99,80.2,75.62,76.61,10199.2676528,781365.894881008
1582344000000,2020-02-22 04:00:00,LTC/USD,74.57,76.65,73.07,75.99,7153.0329267,543558.972099933
1582257600000,2020-02-21 04:00:00,LTC/USD,72.31,75.28,71.1,74.57,8358.9318835,623325.5505525949
1582171200000,2020-02-20 04:00:00,LTC/USD,70.95,72.94,70.95,72.31,404.56081,29253.7921711
1582084800000,2020-02-19 04:00:00,LTC/USD,77.74,79.75,67.35,70.95,27040.7126348,1918538.56143906
1581998400000,2020-02-18 04:00:00,LTC/USD,74.45,79.17,70.27,77.74,23909.3910604,1858716.061035496
1581912000000,2020-02-17 04:00:00,LTC/USD,71.07,74.69,68.88,74.45,15633.1618002,1163888.89602489
1581825600000,2020-02-16 04:00:00,LTC/USD,79.83,80.0,67.7,71.07,18234.6470343,1295936.3647277008
1581739200000,2020-02-15 04:00:00,LTC/USD,81.55,82.12,75.0,79.83,14491.6361756,1156867.315898148
1581652800000,2020-02-14 04:00:00,LTC/USD,80.86,83.8,78.65,81.55,13309.3519392,1085377.6506417599
1581566400000,2020-02-13 04:00:00,LTC/USD,83.08,83.74,77.35,80.86,24126.2403656,1950847.7959624159
1581480000000,2020-02-12 04:00:00,LTC/USD,78.23,84.48,77.89,83.08,19417.950605,1613243.3362634
1581393600000,2020-02-11 04:00:00,LTC/USD,72.76,78.52,72.63,78.23,18020.22041,1409721.8426743003
1581307200000,2020-02-10 04:00:00,LTC/USD,75.62,76.02,72.48,72.76,11861.1012501,863013.7269572761
1581220800000,2020-02-09 04:00:00,LTC/USD,77.64,78.53,75.0,75.62,7289.5274508,551234.065829496
1581134400000,2020-02-08 04:00:00,LTC/USD,71.95,77.91,71.95,77.64,7983.0956711,619807.547904204
1581048000000,2020-02-07 04:00:00,LTC/USD,74.02,74.97,71.63,71.95,9282.1731003,667852.354566585
1580961600000,2020-02-06 04:00:00,LTC/USD,74.0,75.12,73.5,74.02,810.94207,60025.93202139999
1580875200000,2020-02-05 04:00:00,LTC/USD,68.08,74.0,67.95,74.0,16364.3393859,1210961.1145566
1580788800000,2020-02-04 04:00:00,LTC/USD,68.68,69.01,66.3,68.08,10208.6990075,695008.2284305999
1580702400000,2020-02-03 04:00:00,LTC/USD,70.95,71.43,68.5,68.68,24453.3415994,1679455.5010467921
1580616000000,2020-02-02 04:00:00,LTC/USD,68.65,73.22,67.79,70.95,18383.6763042,1304321.83378299
1580529600000,2020-02-01 04:00:00,LTC/USD,72.59,72.8,67.6,68.65,17017.4472726,1168247.75526399
1580443200000,2020-01-31 04:00:00,LTC/USD,68.51,72.59,65.35,72.59,31462.3119189,2283849.222192951
1580356800000,2020-01-30 04:00:00,LTC/USD,59.22,70.08,59.22,68.51,32777.9923859,2245620.258358009
1580270400000,2020-01-29 04:00:00,LTC/USD,61.18,61.78,58.35,59.22,8243.2181834,488163.380820948
1580184000000,2020-01-28 04:00:00,LTC/USD,60.57,62.31,57.45,61.18,9788.7657227,598876.686914786
1580097600000,2020-01-27 04:00:00,LTC/USD,56.31,61.4,55.84,60.57,10064.3392791,609597.0301350871
1580011200000,2020-01-26 04:00:00,LTC/USD,53.78,57.03,53.13,56.31,3906.1232653,219953.80106904302
1579924800000,2020-01-25 04:00:00,LTC/USD,52.79,54.2,52.72,53.78,5508.9856784,296273.249784352
1579838400000,2020-01-24 04:00:00,LTC/USD,52.63,55.24,50.74,52.79,11348.1490851,599068.7902024289
1579752000000,2020-01-23 04:00:00,LTC/USD,56.75,56.75,51.31,52.63,806.31144,42436.1710872
1579665600000,2020-01-22 04:00:00,LTC/USD,57.14,59.15,56.45,56.75,17788.326729,1009487.54187075
1579579200000,2020-01-21 04:00:00,LTC/USD,57.76,57.98,55.88,57.14,15149.5278434,865644.020971876
1579492800000,2020-01-20 04:00:00,LTC/USD,56.83,58.15,55.74,57.76,7575.7734811,437576.676268336
1579406400000,2020-01-19 04:00:00,LTC/USD,61.13,61.49,55.39,56.83,8154.2605336,463406.62612448796
1579320000000,2020-01-18 04:00:00,LTC/USD,61.28,62.44,58.06,61.13,10313.7488801,630479.469040513
1579233600000,2020-01-17 04:00:00,LTC/USD,58.24,63.16,58.04,61.28,18437.4636071,1129847.769843088
1579147200000,2020-01-16 04:00:00,LTC/USD,55.41,58.94,55.32,58.24,10167.1392873,592134.1920923521
1579060800000,2020-01-15 04:00:00,LTC/USD,57.99,59.51,54.68,55.41,15341.2784242,850060.2374849219
1578974400000,2020-01-14 04:00:00,LTC/USD,53.82,60.93,53.21,57.99,38633.3647059,2240348.819295141
1578888000000,2020-01-13 04:00:00,LTC/USD,49.9,54.11,48.89,53.82,30771.5358455,1656124.0592048098
1578801600000,2020-01-12 04:00:00,LTC/USD,50.66,51.57,49.71,49.9,7409.4561633,369731.86254867003
1578715200000,2020-01-11 04:00:00,LTC/USD,48.98,51.82,47.85,50.66,12550.6291473,635814.872602218
1578628800000,2020-01-10 04:00:00,LTC/USD,44.49,49.85,43.65,48.98,20952.5220226,1026254.5286669479
1578542400000,2020-01-09 04:00:00,LTC/USD,45.07,46.14,44.49,44.49,485.3459781,21593.042565669002
1578456000000,2020-01-08 04:00:00,LTC/USD,47.67,48.19,44.08,45.07,12594.2619783,567623.387361981
1578369600000,2020-01-07 04:00:00,LTC/USD,45.23,48.6,44.55,47.67,29213.3685568,1392601.279102656
1578283200000,2020-01-06 04:00:00,LTC/USD,44.36,46.23,44.0,45.23,12977.6267076,586978.055984748
1578196800000,2020-01-05 04:00:00,LTC/USD,43.03,44.64,42.63,44.36,7067.7045523,313523.37394002796
1578110400000,2020-01-04 04:00:00,LTC/USD,42.02,43.16,41.87,43.03,3690.5980687,158806.43489616102
1578024000000,2020-01-03 04:00:00,LTC/USD,39.2,42.28,39.2,42.02,5959.1229006,250402.34428321203
1577937600000,2020-01-02 04:00:00,LTC/USD,41.09,41.46,38.77,39.2,5461.0941797,214074.89184424
1577851200000,2020-01-01 04:00:00,LTC/USD,41.5,42.0,41.09,41.09,1174.6422281,48266.049152629006
1577764800000,2019-12-31 04:00:00,LTC/USD,42.01,42.91,40.91,41.5,1523.7725643,63236.56141845001
1577678400000,2019-12-30 04:00:00,LTC/USD,42.84,44.0,41.73,42.01,4713.69015,198022.1232015
1577592000000,2019-12-29 04:00:00,LTC/USD,42.65,43.56,42.21,42.84,1984.5945867,85020.03209422801
1577505600000,2019-12-28 04:00:00,LTC/USD,41.45,43.65,41.44,42.65,2678.7229358,114247.53321186999
1577419200000,2019-12-27 04:00:00,LTC/USD,40.25,41.79,39.59,41.45,3143.5059186,130298.32032597001
1577332800000,2019-12-26 04:00:00,LTC/USD,39.58,41.68,39.58,40.25,4116.1193188,165673.8025817
1577246400000,2019-12-25 04:00:00,LTC/USD,39.95,40.47,39.45,39.58,979.36584,38763.2999472
1577160000000,2019-12-24 04:00:00,LTC/USD,40.54,41.1,39.74,39.95,6200.55642,247712.228979
1577073600000,2019-12-23 04:00:00,LTC/USD,42.25,42.59,40.38,40.54,6036.9699232,244738.760686528
1576987200000,2019-12-22 04:00:00,LTC/USD,39.77,42.5,39.77,42.25,4850.4311653,204930.71673392502
1576900800000,2019-12-21 04:00:00,LTC/USD,40.01,40.01,39.5,39.77,1498.7355932,59604.714541564004
1576814400000,2019-12-20 04:00:00,LTC/USD,39.7,40.35,39.48,40.01,3544.1510433,141801.483242433
1576728000000,2019-12-19 04:00:00,LTC/USD,40.38,40.38,40.38,40.38,0.0,0.0
1576641600000,2019-12-18 04:00:00,LTC/USD,37.6,41.71,36.0,40.38,29119.213911699997,1175833.8577544459
1576555200000,2019-12-17 04:00:00,LTC/USD,39.73,39.78,36.31,37.6,20289.9177005,762900.9055387999
1576468800000,2019-12-16 04:00:00,LTC/USD,43.09,43.09,43.09,43.09,0.0,0.0
1576382400000,2019-12-15 04:00:00,LTC/USD,43.28,43.93,43.01,43.09,2162.4277524,93179.01185091601
1576296000000,2019-12-14 04:00:00,LTC/USD,44.4,44.46,42.92,43.28,3174.9119706,137410.19008756801
1576209600000,2019-12-13 04:00:00,LTC/USD,43.33,44.49,43.33,44.4,6.74622,299.532168
1576123200000,2019-12-12 04:00:00,LTC/USD,43.33,43.33,43.33,43.33,0.0,0.0
1576036800000,2019-12-11 04:00:00,LTC/USD,43.86,44.41,42.96,43.33,6430.6774802,278641.255217066
1575950400000,2019-12-10 04:00:00,LTC/USD,44.42,44.59,43.63,43.86,20260.692286700003,888633.9636946621
1575864000000,2019-12-09 04:00:00,LTC/USD,45.48,45.87,44.11,44.42,9960.6650583,442452.741889686
1575777600000,2019-12-08 04:00:00,LTC/USD,44.94,46.25,44.94,45.48,2719.5211676999998,123683.82270699598
1575691200000,2019-12-07 04:00:00,LTC/USD,45.43,46.62,44.94,44.94,10182.9971661,457623.892644534
1575604800000,2019-12-06 04:00:00,LTC/USD,44.76,45.73,44.14,45.43,8676.668150900001,394181.03409538703
1575518400000,2019-12-05 04:00:00,LTC/USD,44.05,44.05,44.05,44.05,0.0,0.0
1575432000000,2019-12-04 04:00:00,LTC/USD,44.05,47.12,43.74,44.05,26638.826493700002,1173440.307047485
1575345600000,2019-12-03 04:00:00,LTC/USD,45.79,46.27,43.62,44.05,10941.571670000001,481976.23206350004
1575259200000,2019-12-02 04:00:00,LTC/USD,47.12,47.25,44.8,45.79,6495.6671833,297436.600323307
1575172800000,2019-12-01 04:00:00,LTC/USD,45.93,48.3,45.93,47.12,2407.357348,113434.67823775999
1575086400000,2019-11-30 04:00:00,LTC/USD,48.25,48.59,45.7,45.93,5509.8273774,253066.371443982
1575000000000,2019-11-29 04:00:00,LTC/USD,47.67,49.36,47.08,48.25,11324.5412171,546409.113725075
1574913600000,2019-11-28 04:00:00,LTC/USD,47.75,47.96,46.28,47.67,4380.3754804,208812.499150668
1574827200000,2019-11-27 04:00:00,LTC/USD,45.91,48.64,44.77,47.75,13050.241952600001,623149.0532366501
1574740800000,2019-11-26 04:00:00,LTC/USD,46.89,47.42,45.79,45.91,4273.5018739,196196.47103074897
1574654400000,2019-11-25 04:00:00,LTC/USD,43.52,47.5,42.24,46.89,11722.678192899999,549676.380465081
1574568000000,2019-11-24 04:00:00,LTC/USD,47.2,47.7,42.76,43.52,5570.6301133,242433.82253081602
1574481600000,2019-11-23 04:00:00,LTC/USD,47.56,48.64,46.41,47.2,2164.1447719000003,102147.63323368001
1574395200000,2019-11-22 04:00:00,LTC/USD,50.41,51.69,43.65,47.56,20020.0177788,952152.045559728
1574308800000,2019-11-21 04:00:00,LTC/USD,54.71,54.71,54.71,54.71,0.0,0.0
1574222400000,2019-11-20 04:00:00,LTC/USD,55.82,56.01,54.63,54.71,4560.9056089,249527.145862919
1574136000000,2019-11-19 04:00:00,LTC/USD,55.82,55.82,55.82,55.82,0.0,0.0
1574049600000,2019-11-18 04:00:00,LTC/USD,58.6,59.02,53.8,55.82,15693.058362099999,875986.5177724219
1573963200000,2019-11-17 04:00:00,LTC/USD,58.22,59.83,57.62,58.6,1753.5023531,102755.23789166
1573876800000,2019-11-16 04:00:00,LTC/USD,57.43,58.82,57.22,58.22,1947.6139492,113390.084122424
1573790400000,2019-11-15 04:00:00,LTC/USD,58.59,60.63,56.24,57.43,18380.340901900003,1055582.9779961172
1573704000000,2019-11-14 04:00:00,LTC/USD,60.75,60.75,58.2,58.59,8630.531275399999,505662.82742568594
1573617600000,2019-11-13 04:00:00,LTC/USD,61.04,61.97,60.17,60.75,8550.319646799999,519431.91854309995
1573531200000,2019-11-12 04:00:00,LTC/USD,61.84,61.84,61.84,61.84,0.0,0.0
1573444800000,2019-11-11 04:00:00,LTC/USD,63.26,63.26,60.41,61.84,5948.734252,367869.72614368005
1573358400000,2019-11-10 04:00:00,LTC/USD,61.87,66.16,61.01,63.26,22246.9418932,1407341.544163832
1573272000000,2019-11-09 04:00:00,LTC/USD,61.22,62.28,60.34,61.87,2824.998968,174782.68615015998
1573185600000,2019-11-08 04:00:00,LTC/USD,62.22,62.22,58.79,61.22,8249.947597499999,505061.7919189499
1573099200000,2019-11-07 04:00:00,LTC/USD,62.96,63.13,60.27,62.22,7694.830331300001,478772.343213486
1573012800000,2019-11-06 04:00:00,LTC/USD,62.62,64.33,62.52,62.96,8444.3487891,531656.1997617361
1572926400000,2019-11-05 04:00:00,LTC/USD,62.19,64.17,61.07,62.62,6272.2314023,392767.13041202596
1572840000000,2019-11-04 04:00:00,LTC/USD,58.19,63.0,57.93,62.19,13694.310814200002,851649.189535098
1572753600000,2019-11-03 04:00:00,LTC/USD,58.44,58.77,57.4,58.19,3333.4138113000004,193971.349679547
1572667200000,2019-11-02 04:00:00,LTC/USD,58.37,59.32,57.97,58.44,3300.2468811999997,192866.427737328
1572580800000,2019-11-01 04:00:00,LTC/USD,57.76,58.88,56.84,58.37,6191.900598300001,361421.237922771
1572494400000,2019-10-31 04:00:00,LTC/USD,58.26,59.69,57.19,57.76,5583.916861,322527.03789136
1572408000000,2019-10-30 04:00:00,LTC/USD,59.64,59.87,56.98,58.26,7100.9186733999995,413699.52191228396
1572321600000,2019-10-29 04:00:00,LTC/USD,59.33,61.01,57.98,59.64,6776.2544221,404135.813734044
1572235200000,2019-10-28 04:00:00,LTC/USD,60.02,60.11,57.61,59.33,10942.864388700002,649240.1441815711
1572148800000,2019-10-27 04:00:00,LTC/USD,56.04,62.8,56.04,60.02,10215.9419473,613160.835676946
1572062400000,2019-10-26 04:00:00,LTC/USD,58.76,59.8,54.31,56.04,5999.483079899999,336211.03179759596
1571976000000,2019-10-25 04:00:00,LTC/USD,48.73,64.07,48.73,58.76,12487.2991396,733753.697442896
1571889600000,2019-10-24 04:00:00,LTC/USD,48.73,48.73,48.73,48.73,0.0,0.0
1571803200000,2019-10-23 04:00:00,LTC/USD,52.47,52.71,47.31,48.73,15139.646046799999,737754.9518605638
1571716800000,2019-10-22 04:00:00,LTC/USD,55.07,55.07,52.16,52.47,3229.3817605,169445.660973435
1571630400000,2019-10-21 04:00:00,LTC/USD,54.44,55.78,53.81,55.07,2528.4793680999996,139243.358801267
1571544000000,2019-10-20 04:00:00,LTC/USD,53.29,55.48,52.77,54.44,2869.2711375999997,156203.12073094398
1571457600000,2019-10-19 04:00:00,LTC/USD,53.5,54.13,52.75,53.29,2204.0851604000004,117455.69819771602
1571371200000,2019-10-18 04:00:00,LTC/USD,54.5,54.5,52.21,53.5,6778.7463295,362662.92862824997
1571284800000,2019-10-17 04:00:00,LTC/USD,52.39,55.17,51.55,54.5,13817.616120700002,753060.0785781501
1571198400000,2019-10-16 04:00:00,LTC/USD,54.9,55.37,51.13,52.39,7930.1635031000005,415461.26592740905
1571112000000,2019-10-15 04:00:00,LTC/USD,56.63,56.63,53.13,54.9,13120.8761061,720336.09822489
1571025600000,2019-10-14 04:00:00,LTC/USD,56.68,57.43,56.17,56.63,4493.0559956,254441.761030828
1570939200000,2019-10-13 04:00:00,LTC/USD,56.4,57.93,55.88,56.68,2225.1296919,126120.350936892
1570852800000,2019-10-12 04:00:00,LTC/USD,56.24,56.59,55.63,56.4,915.9038025,51656.974461
1570766400000,2019-10-11 04:00:00,LTC/USD,57.71,58.48,55.47,56.24,11743.8510861,660474.185082264
1570680000000,2019-10-10 04:00:00,LTC/USD,59.05,59.26,56.86,57.71,3916.7680367,226036.68339795698
1570593600000,2019-10-09 04:00:00,LTC/USD,57.01,60.09,56.66,59.05,6704.2550806,395886.26250943
1570507200000,2019-10-08 04:00:00,LTC/USD,57.97,58.03,56.29,57.01,6228.2097569,355070.23824086896
1570420800000,2019-10-07 04:00:00,LTC/USD,54.86,58.61,54.54,57.97,5150.0285672,298547.15604058397
1570334400000,2019-10-06 04:00:00,LTC/USD,56.13,56.41,53.28,54.86,4621.1983615,253518.94211189
1570248000000,2019-10-05 04:00:00,LTC/USD,56.59,57.43,55.75,56.13,2356.7708445999997,132285.54750739798
1570161600000,2019-10-04 04:00:00,LTC/USD,55.89,57.4,55.27,56.59,6747.402353899999,381835.49920720095
1570075200000,2019-10-03 04:00:00,LTC/USD,56.03,56.03,56.03,56.03,0.0,0.0
1569988800000,2019-10-02 04:00:00,LTC/USD,56.17,56.74,55.27,56.03,5154.9699195,288832.964589585
1569902400000,2019-10-01 04:00:00,LTC/USD,56.89,57.18,54.88,56.17,10496.8006526,589605.292656542
1569816000000,2019-09-30 04:00:00,LTC/USD,53.57,57.6,52.61,56.89,6452.280636899999,367070.24543324095
1569729600000,2019-09-29 04:00:00,LTC/USD,54.68,55.19,52.22,53.57,6667.8986384,357199.330059088
1569643200000,2019-09-28 04:00:00,LTC/USD,55.57,56.17,54.06,54.68,2768.9881533000002,151408.272222444
1569556800000,2019-09-27 04:00:00,LTC/USD,54.81,56.88,52.7,55.57,5853.9465817,325303.811545069
1569470400000,2019-09-26 04:00:00,LTC/USD,56.16,57.36,50.32,54.81,12081.9752565,662213.063808765
1569384000000,2019-09-25 04:00:00,LTC/USD,57.23,58.95,53.1,56.16,15987.0149744,897830.7609623038
1569297600000,2019-09-24 04:00:00,LTC/USD,66.59,67.24,54.0,57.23,26344.8655244,1507716.653961412
1569211200000,2019-09-23 04:00:00,LTC/USD,71.9,74.0,61.94,66.59,28651.246688,1907886.51695392
1569124800000,2019-09-22 04:00:00,LTC/USD,71.53,72.84,71.19,71.9,4107.3045237,295315.19525403
1569038400000,2019-09-21 04:00:00,LTC/USD,74.69,74.9,71.35,71.53,10367.569590000001,741592.2527727
1568952000000,2019-09-20 04:00:00,LTC/USD,75.59,76.46,72.92,74.69,6246.5194851999995,466552.540349588
1568865600000,2019-09-19 04:00:00,LTC/USD,73.35,73.35,73.35,73.35,0.0,0.0
1568779200000,2019-09-18 04:00:00,LTC/USD,75.31,80.37,73.0,73.35,14511.308903000001,1064404.50803505
1568692800000,2019-09-17 04:00:00,LTC/USD,72.44,77.5,72.39,75.31,12612.1207448,949818.8132908881
1568606400000,2019-09-16 04:00:00,LTC/USD,71.39,73.64,69.5,72.44,5479.521205399999,396936.51611917594
1568520000000,2019-09-15 04:00:00,LTC/USD,70.09,72.0,69.84,71.39,2636.0070828000003,188184.54564109203
1568433600000,2019-09-14 04:00:00,LTC/USD,68.81,71.5,68.38,70.09,2720.9007426999997,190707.933055843
1568347200000,2019-09-13 04:00:00,LTC/USD,69.29,69.7,67.44,68.81,5881.7363079,404722.275346599
1568260800000,2019-09-12 04:00:00,LTC/USD,69.23,69.81,68.39,69.29,2205.7262521,152834.772008009
1568174400000,2019-09-11 04:00:00,LTC/USD,70.72,71.31,68.23,69.23,3385.8672591,234403.590347493
1568088000000,2019-09-10 04:00:00,LTC/USD,71.79,72.6,69.67,70.72,7239.217499699999,511957.4615787839
1568001600000,2019-09-09 04:00:00,LTC/USD,69.07,73.01,67.87,71.79,5153.9589881,370002.715755699
1567915200000,2019-09-08 04:00:00,LTC/USD,71.09,71.56,68.43,69.07,3884.1999855999998,268281.693005392
1567828800000,2019-09-07 04:00:00,LTC/USD,64.84,71.57,64.81,71.09,5705.9265764,405634.32031627605
1567742400000,2019-09-06 04:00:00,LTC/USD,66.15,66.15,64.84,64.84,44.17838,2864.5261592
1567656000000,2019-09-05 04:00:00,LTC/USD,67.11,67.11,65.2,66.15,448.23047060000005,29650.445630190006
1567569600000,2019-09-04 04:00:00,LTC/USD,68.19,68.5,66.63,67.11,2752.3706585,184711.594891935
1567483200000,2019-09-03 04:00:00,LTC/USD,66.97,70.95,66.83,68.19,7709.7727042,525729.400699398
1567396800000,2019-09-02 04:00:00,LTC/USD,65.99,68.17,64.98,66.97,5893.9387294,394717.07670791796
1567310400000,2019-09-01 04:00:00,LTC/USD,64.97,67.21,64.16,65.99,4653.65439,307094.6531961
1567224000000,2019-08-31 04:00:00,LTC/USD,64.3,65.32,62.48,64.97,4237.366533699999,275301.70369448897
1567137600000,2019-08-30 04:00:00,LTC/USD,62.91,65.58,62.51,64.3,7832.297178100001,503616.70855183003
1567051200000,2019-08-29 04:00:00,LTC/USD,65.81,66.18,62.11,62.91,12916.4772769,812575.5854897789
1566964800000,2019-08-28 04:00:00,LTC/USD,71.6,72.99,64.63,65.81,22248.3089845,1464161.214269945
1566878400000,2019-08-27 04:00:00,LTC/USD,72.42,73.54,71.6,71.6,5614.231007,401978.9401012
1566792000000,2019-08-26 04:00:00,LTC/USD,74.03,74.71,72.3,72.42,1094.5920102,79270.353378684
1566705600000,2019-08-25 04:00:00,LTC/USD,73.12,75.51,70.88,74.03,5597.6925468,414397.179239604
1566619200000,2019-08-24 04:00:00,LTC/USD,74.2,74.56,71.79,73.12,1826.8801910999998,133581.479573232
1566532800000,2019-08-23 04:00:00,LTC/USD,73.61,76.01,72.44,74.2,4704.7259735,349090.6672337
1566446400000,2019-08-22 04:00:00,LTC/USD,71.52,74.99,71.52,73.61,441.3360214,32486.744535253998
1566360000000,2019-08-21 04:00:00,LTC/USD,73.99,74.03,69.9,71.52,11385.9978944,814326.5694074879
1566273600000,2019-08-20 04:00:00,LTC/USD,75.98,76.67,73.68,73.99,3007.6780003000003,222538.095242197
1566187200000,2019-08-19 04:00:00,LTC/USD,77.04,78.84,75.67,75.98,8567.365454800001,650948.4272557042
1566100800000,2019-08-18 04:00:00,LTC/USD,72.22,78.04,71.53,77.04,9378.3319107,722506.6904003281
1566014400000,2019-08-17 04:00:00,LTC/USD,74.13,74.65,71.63,72.22,5651.5733033999995,408156.62397154793
1565928000000,2019-08-16 04:00:00,LTC/USD,75.88,76.03,72.44,74.13,6197.8934685,459449.842819905
1565841600000,2019-08-15 04:00:00,LTC/USD,75.01,77.68,70.24,75.88,8089.8696992,613859.3127752959
1565755200000,2019-08-14 04:00:00,LTC/USD,85.64,85.64,74.77,75.01,15544.191299200002,1165969.789352992
1565668800000,2019-08-13 04:00:00,LTC/USD,84.65,86.52,82.99,85.64,7273.7031558,622919.938262712
1565582400000,2019-08-12 04:00:00,LTC/USD,88.67,88.82,84.29,84.65,9602.699714700002,812868.5308493553
1565496000000,2019-08-11 04:00:00,LTC/USD,86.37,91.46,84.93,88.67,7375.9601095,654026.382909365
1565409600000,2019-08-10 04:00:00,LTC/USD,86.17,87.3,81.51,86.37,11690.7066422,1009726.3326868141
1565323200000,2019-08-09 04:00:00,LTC/USD,89.0,89.33,82.36,86.17,27447.217269999997,2365126.7121559
1565236800000,2019-08-08 04:00:00,LTC/USD,91.2,91.2,89.0,89.0,188.752258,16798.950962000003
1565150400000,2019-08-07 04:00:00,LTC/USD,93.05,94.3,87.3,91.2,15522.832856,1415682.3564672002
1565064000000,2019-08-06 04:00:00,LTC/USD,95.43,99.24,90.97,93.05,10771.6899531,1002305.7501359549
1564977600000,2019-08-05 04:00:00,LTC/USD,95.3,107.1,93.87,95.43,21270.0854804,2029804.2573945723
1564891200000,2019-08-04 04:00:00,LTC/USD,91.23,96.7,90.99,95.3,7292.266226299999,694952.9713663899
1564804800000,2019-08-03 04:00:00,LTC/USD,95.7,96.09,90.56,91.23,13479.954793500001,1229776.2758110052
1564718400000,2019-08-02 04:00:00,LTC/USD,96.25,98.84,92.68,95.7,7666.966579100001,733728.70161987
1564632000000,2019-08-01 04:00:00,LTC/USD,96.78,100.85,96.0,96.25,8261.485798,795168.0080575
1564545600000,2019-07-31 04:00:00,LTC/USD,91.29,99.96,91.18,96.78,10098.5029252,977333.1131008561
1564459200000,2019-07-30 04:00:00,LTC/USD,88.98,92.9,88.96,91.29,2597.9764635,237169.27135291504
1564372800000,2019-07-29 04:00:00,LTC/USD,90.66,91.99,87.81,88.98,6853.776258499999,609849.0114813299
1564286400000,2019-07-28 04:00:00,LTC/USD,88.4,92.25,83.19,90.66,6984.718112899999,633234.5441155139
1564200000000,2019-07-27 04:00:00,LTC/USD,94.75,94.75,86.79,88.4,8695.8316134,768711.51462456
1564113600000,2019-07-26 04:00:00,LTC/USD,92.09,96.36,90.19,94.75,6587.2782054,624144.60996165
1564027200000,2019-07-25 04:00:00,LTC/USD,95.38,95.38,91.11,92.09,459.415,42307.527350000004
1563940800000,2019-07-24 04:00:00,LTC/USD,88.45,97.1,88.1,95.38,14923.013512099998,1423357.0287840979
1563854400000,2019-07-23 04:00:00,LTC/USD,94.07,94.37,87.0,88.45,16857.141186200002,1491014.1379193903
1563768000000,2019-07-22 04:00:00,LTC/USD,99.38,99.74,91.24,94.07,23338.651670400002,2195466.962634528
1563681600000,2019-07-21 04:00:00,LTC/USD,98.61,100.94,96.43,99.38,3100.7452454,308152.062487852
1563595200000,2019-07-20 04:00:00,LTC/USD,99.57,105.99,96.78,98.61,10281.5143756,1013860.132577916
1563508800000,2019-07-19 04:00:00,LTC/USD,98.4,101.06,95.0,99.57,11981.784772799998,1193026.3098276956
1563422400000,2019-07-18 04:00:00,LTC/USD,89.51,104.88,89.1,98.4,26038.4084422,2562179.39071248
1563336000000,2019-07-17 04:00:00,LTC/USD,79.49,94.74,77.51,89.51,45796.274375400004,4099224.5193420546
1563249600000,2019-07-16 04:00:00,LTC/USD,89.25,91.41,76.68,79.49,52868.299528400006,4202501.129512516
